,id,host_age
1361,ERR719496,24.0
1362,ERR720177,21.0
1363,ERR719039,30.0
1364,ERR719805,35.0
1365,ERR720183,23.0
1366,ERR719454,22.0
1367,ERR719666,25.0
1368,ERR719202,26.0
1369,ERR719030,26.0
1370,ERR719692,29.0
1371,ERR719833,35.0
1372,ERR719659,25.0
1373,ERR720141,22.0
1374,ERR719695,22.0
1375,ERR719037,30.0
1376,ERR719205,26.0
1377,ERR719661,25.0
1378,ERR720179,21.0
1379,ERR719453,22.0
1380,ERR719498,24.0
1381,ERR720146,22.0
1382,ERR719008,31.0
1383,ERR719834,35.0
1384,ERR719688,29.0
1385,ERR720190,23.0
1386,ERR719816,35.0
1387,ERR719218,26.0
1388,ERR720164,21.0
1389,ERR719485,24.0
1390,ERR695603,
1391,ERR719471,24.0
1392,ERR719643,25.0
1393,ERR719227,26.0
1394,ERR719015,31.0
1395,ERR719829,35.0
1396,ERR719449,22.0
1397,ERR720163,21.0
1398,ERR719811,35.0
1399,ERR720197,23.0
1400,ERR719012,31.0
1401,ERR719220,26.0
1402,ERR719644,25.0
1403,ERR695604,
1404,ERR719476,24.0
1405,ERR719482,24.0
1406,ERR719229,26.0
1407,ERR719827,35.0
1408,ERR719672,29.0
1409,ERR719440,22.0
1410,ERR719024,26.0
1411,ERR719818,35.0
1412,ERR719216,26.0
1413,ERR719686,29.0
1414,ERR720152,21.0
1415,ERR719478,24.0
1416,ERR719820,35.0
1417,ERR720199,23.0
1418,ERR719681,29.0
1419,ERR719211,26.0
1420,ERR719023,26.0
1421,ERR719447,22.0
1422,ERR719675,29.0
1423,ERR719083,22.0
1424,ERR718999,29.0
1425,ERR719077,22.0
1426,ERR719245,22.0
1427,ERR719621,25.0
1428,ERR720139,22.0
1429,ERR719413,22.0
1430,ERR719880,24.0
1431,ERR720106,30.0
1432,ERR719874,24.0
1433,ERR719048,30.0
1434,ERR719414,22.0
1435,ERR719626,25.0
1436,ERR719242,22.0
1437,ERR719070,30.0
1438,ERR719084,22.0
1439,ERR719873,24.0
1440,ERR719619,23.0
1441,ERR720101,30.0
1442,ERR719887,24.0
1443,ERR719289,23.0
1444,ERR719274,23.0
1445,ERR719046,30.0
1446,ERR719422,22.0
1447,ERR720108,30.0
1448,ERR719610,23.0
1449,ERR719280,23.0
1450,ERR720137,22.0
1451,ERR718997,29.0
1452,ERR719845,35.0
1453,ERR719079,22.0
1454,ERR719889,24.0
1455,ERR719287,23.0
1456,ERR719617,23.0
1457,ERR719425,22.0
1458,ERR719041,30.0
1459,ERR719273,23.0
1460,ERR718990,29.0
1461,ERR719842,35.0
1462,ERR719628,25.0
1463,ERR719479,24.0
1464,ERR719821,35.0
1465,ERR719022,26.0
1466,ERR719210,26.0
1467,ERR719674,29.0
1468,ERR719446,22.0
1469,ERR719680,29.0
1470,ERR720198,23.0
1471,ERR719826,35.0
1472,ERR719228,26.0
1473,ERR720154,21.0
1474,ERR719687,29.0
1475,ERR719441,22.0
1476,ERR719673,29.0
1477,ERR719217,26.0
1478,ERR719819,35.0
1479,ERR719025,26.0
1480,ERR720196,23.0
1481,ERR719448,22.0
1482,ERR719810,35.0
1483,ERR719483,24.0
1484,ERR719221,26.0
1485,ERR719013,31.0
1486,ERR695605,
1487,ERR719645,25.0
1488,ERR719219,26.0
1489,ERR719817,35.0
1490,ERR720165,21.0
1491,ERR720191,23.0
1492,ERR719689,29.0
1493,ERR719642,25.0
1494,ERR695602,
1495,ERR719470,24.0
1496,ERR719828,35.0
1497,ERR719014,31.0
1498,ERR719226,26.0
1499,ERR719484,24.0
1500,ERR719424,22.0
1501,ERR719616,23.0
1502,ERR719272,23.0
1503,ERR719040,30.0
1504,ERR719286,23.0
1505,ERR719888,24.0
1506,ERR718991,29.0
1507,ERR719843,35.0
1508,ERR719629,25.0
1509,ERR719281,23.0
1510,ERR719047,30.0
1511,ERR719275,23.0
1512,ERR719611,23.0
1513,ERR719423,22.0
1514,ERR720109,30.0
1515,ERR720136,22.0
1516,ERR719078,22.0
1517,ERR718996,29.0
1518,ERR719844,35.0
1519,ERR719085,22.0
1520,ERR719627,25.0
1521,ERR719415,22.0
1522,ERR719071,22.0
1523,ERR719243,22.0
1524,ERR719288,23.0
1525,ERR719886,24.0
1526,ERR719872,24.0
1527,ERR720100,30.0
1528,ERR719618,23.0
1529,ERR719244,22.0
1530,ERR719076,22.0
1531,ERR718998,29.0
1532,ERR720138,22.0
1533,ERR719412,22.0
1534,ERR719620,23.0
1535,ERR719082,22.0
1536,ERR720107,30.0
1537,ERR719049,30.0
1538,ERR719875,24.0
1539,ERR719881,24.0
1540,ERR719799,31.0
1541,ERR720081,30.0
1542,ERR719907,23.0
1543,ERR719309,23.0
1544,ERR720075,26.0
1545,ERR719594,23.0
1546,ERR719560,23.0
1547,ERR719752,31.0
1548,ERR719336,23.0
1549,ERR719938,23.0
1550,ERR719104,21.0
1551,ERR719558,23.0
1552,ERR720072,26.0
1553,ERR720240,25.0
1554,ERR719900,24.0
1555,ERR719103,21.0
1556,ERR719331,23.0
1557,ERR719755,31.0
1558,ERR719567,23.0
1559,ERR719593,23.0
1560,ERR719338,23.0
1561,ERR719936,23.0
1562,ERR720044,26.0
1563,ERR719763,31.0
1564,ERR719551,26.0
1565,ERR719909,23.0
1566,ERR719135,23.0
1567,ERR719307,23.0
1568,ERR719797,31.0
1569,ERR720043,32.0
1570,ERR719569,23.0
1571,ERR719931,23.0
1572,ERR720088,30.0
1573,ERR719790,31.0
1574,SRR2175771,
1575,ERR719300,23.0
1576,ERR719132,23.0
1577,ERR719556,23.0
1578,ERR719764,31.0
1579,ERR719192,26.0
1580,ERR719166,26.0
1581,ERR719354,21.0
1582,ERR719730,22.0
1583,ERR720028,32.0
1584,ERR719502,24.0
1585,ERR719991,32.0
1586,ERR720017,32.0
1587,ERR720225,25.0
1588,ERR719159,26.0
1589,ERR719965,31.0
1590,ERR719505,24.0
1591,ERR719737,22.0
1592,ERR719353,21.0
1593,ERR719161,26.0
1594,ERR719195,26.0
1595,ERR719962,31.0
1596,ERR720222,25.0
1597,ERR719708,22.0
1598,ERR720010,32.0
1599,ERR719996,32.0
1600,ERR719398,21.0
1601,ERR719365,21.0
1602,ERR719157,26.0
1603,ERR719533,26.0
1604,ERR720019,32.0
1605,ERR719701,22.0
1606,ERR719391,21.0
1607,ERR720214,25.0
1608,ERR720026,32.0
1609,ERR719168,26.0
1610,ERR719954,31.0
1611,ERR719998,32.0
1612,ERR719396,21.0
1613,ERR719706,22.0
1614,ERR719534,26.0
1615,ERR719150,26.0
1616,ERR719362,21.0
1617,ERR719953,31.0
1618,ERR720021,32.0
1619,ERR719739,22.0
1620,ERR720213,25.0
1621,ERR720042,32.0
1622,ERR719568,23.0
1623,ERR719930,23.0
1624,ERR719133,23.0
1625,ERR719301,23.0
1626,ERR719765,31.0
1627,ERR719557,23.0
1628,ERR719791,31.0
1629,ERR720089,30.0
1630,ERR719937,23.0
1631,ERR719339,23.0
1632,ERR720045,26.0
1633,ERR719796,31.0
1634,ERR719550,26.0
1635,ERR719762,31.0
1636,ERR719306,23.0
1637,ERR719134,23.0
1638,ERR719908,23.0
1639,ERR720087,30.0
1640,ERR719559,23.0
1641,ERR720073,26.0
1642,ERR719901,24.0
1643,ERR719592,23.0
1644,ERR719330,23.0
1645,ERR719102,21.0
1646,ERR719566,23.0
1647,ERR719754,31.0
1648,ERR719308,23.0
1649,ERR719906,23.0
1650,ERR720074,26.0
1651,ERR720080,30.0
1652,ERR719798,31.0
1653,ERR719753,31.0
1654,ERR719561,23.0
1655,ERR719105,21.0
1656,ERR719939,23.0
1657,ERR719337,23.0
1658,ERR719595,23.0
1659,ERR719535,26.0
1660,ERR719707,22.0
1661,ERR719363,21.0
1662,ERR719151,26.0
1663,ERR719397,21.0
1664,ERR719999,32.0
1665,ERR719952,31.0
1666,ERR719738,22.0
1667,ERR720212,25.0
1668,ERR720020,32.0
1669,ERR719390,21.0
1670,ERR719364,21.0
1671,ERR719700,22.0
1672,ERR719532,26.0
1673,ERR720018,32.0
1674,ERR720027,32.0
1675,ERR720215,25.0
1676,ERR719955,31.0
1677,ERR719169,26.0
1678,ERR719194,26.0
1679,ERR719736,22.0
1680,ERR719504,24.0
1681,ERR719352,21.0
1682,ERR719399,22.0
1683,ERR719997,32.0
1684,ERR719963,31.0
1685,ERR720011,32.0
1686,ERR720223,25.0
1687,ERR719709,22.0
1688,ERR719167,26.0
1689,ERR720029,32.0
1690,ERR719503,24.0
1691,ERR719731,22.0
1692,ERR719193,26.0
1693,ERR720224,25.0
1694,ERR720016,32.0
1695,ERR719964,31.0
1696,ERR719158,26.0
1697,ERR719990,32.0
1698,ERR720099,30.0
1699,ERR719781,31.0
1700,ERR719547,26.0
1701,ERR719775,31.0
1702,ERR719311,23.0
1703,ERR719123,21.0
1704,ERR719920,23.0
1705,ERR719578,23.0
1706,ERR720052,26.0
1707,ERR719124,23.0
1708,ERR719918,23.0
1709,ERR719316,23.0
1710,ERR719772,31.0
1711,ERR719540,26.0
1712,ERR719786,31.0
1713,SRR2175767,
1714,ERR720055,26.0
1715,ERR719329,23.0
1716,ERR719927,23.0
1717,ERR719744,31.0
1718,ERR719576,23.0
1719,ERR719112,21.0
1720,ERR719320,23.0
1721,ERR719582,23.0
1722,ERR719911,23.0
1723,ERR720063,26.0
1724,ERR719549,26.0
1725,ERR720097,30.0
1726,ERR719585,23.0
1727,ERR719327,23.0
1728,ERR719115,21.0
1729,ERR719929,23.0
1730,ERR719571,23.0
1731,ERR719743,31.0
1732,SRR2175769,
1733,ERR719788,31.0
1734,ERR720090,30.0
1735,ERR720064,26.0
1736,ERR719916,23.0
1737,ERR719318,23.0
1738,ERR720030,32.0
1739,ERR719728,22.0
1740,ERR719942,23.0
1741,ERR719989,32.0
1742,ERR719387,21.0
1743,ERR719141,23.0
1744,ERR719373,21.0
1745,ERR719717,22.0
1746,ERR719525,26.0
1747,ERR719945,31.0
1748,ERR719179,26.0
1749,ERR720205,25.0
1750,ERR720037,32.0
1751,ERR720008,32.0
1752,ERR719522,26.0
1753,ERR719710,22.0
1754,ERR719374,21.0
1755,ERR719146,26.0
1756,ERR719380,21.0
1757,ERR719719,22.0
1758,ERR720233,25.0
1759,ERR720001,32.0
1760,ERR719973,31.0
1761,ERR719987,32.0
1762,ERR719389,21.0
1763,ERR719342,23.0
1764,ERR719514,24.0
1765,ERR719726,22.0
1766,ERR719184,26.0
1767,ERR695598,
1768,ERR719974,31.0
1769,ERR719148,26.0
1770,ERR720006,32.0
1771,ERR720234,25.0
1772,ERR719183,26.0
1773,ERR719721,22.0
1774,ERR719513,24.0
1775,ERR720039,32.0
1776,ERR719177,26.0
1777,ERR719345,23.0
1778,ERR719928,23.0
1779,ERR719114,21.0
1780,ERR719326,23.0
1781,ERR719742,31.0
1782,ERR719570,23.0
1783,ERR719584,23.0
1784,ERR720065,26.0
1785,ERR719319,23.0
1786,ERR719917,23.0
1787,SRR2175768,
1788,ERR719789,31.0
1789,ERR719583,23.0
1790,ERR719577,23.0
1791,ERR719745,31.0
1792,ERR719321,23.0
1793,ERR719113,21.0
1794,ERR719910,23.0
1795,ERR720062,26.0
1796,ERR719548,26.0
1797,ERR719787,31.0
1798,SRR2175766,
1799,ERR719317,23.0
1800,ERR719919,23.0
1801,ERR719125,23.0
1802,ERR719541,26.0
1803,ERR719773,31.0
1804,ERR720054,26.0
1805,ERR719926,23.0
1806,ERR719328,23.0
1807,ERR719774,31.0
1808,ERR719546,26.0
1809,ERR719122,21.0
1810,ERR719310,23.0
1811,ERR719780,31.0
1812,ERR720098,30.0
1813,ERR719921,23.0
1814,ERR719579,23.0
1815,ERR720053,26.0
1816,ERR719149,26.0
1817,ERR719975,31.0
1818,ERR720235,25.0
1819,ERR720007,32.0
1820,ERR695599,
1821,ERR719512,24.0
1822,ERR720038,32.0
1823,ERR719720,22.0
1824,ERR719344,23.0
1825,ERR719176,26.0
1826,ERR719182,26.0
1827,ERR719388,21.0
1828,ERR719986,32.0
1829,ERR720000,32.0
1830,ERR719718,22.0
1831,ERR720232,25.0
1832,ERR719972,31.0
1833,ERR719185,26.0
1834,ERR719171,26.0
1835,ERR719343,23.0
1836,ERR719727,22.0
1837,ERR719515,26.0
1838,ERR719178,26.0
1839,ERR719944,31.0
1840,ERR720036,32.0
1841,ERR719381,21.0
1842,ERR719711,22.0
1843,ERR720009,32.0
1844,ERR719523,26.0
1845,ERR719375,21.0
1846,ERR720203,25.0
1847,ERR719729,22.0
1848,ERR720031,32.0
1849,ERR719943,23.0
1850,ERR719372,21.0
1851,ERR719140,23.0
1852,ERR719524,26.0
1853,ERR719716,22.0
1854,ERR719386,21.0
1855,ERR719988,32.0
1856,ERR719690,29.0
1857,ERR719456,22.0
1858,ERR719664,25.0
1859,ERR719200,26.0
1860,ERR719032,26.0
1861,ERR719831,35.0
1862,ERR719469,24.0
1863,ERR720143,22.0
1864,ERR719809,35.0
1865,ERR719035,26.0
1866,ERR719207,26.0
1867,ERR719663,25.0
1868,ERR719451,22.0
1869,ERR719697,22.0
1870,ERR720144,22.0
1871,ERR719836,35.0
1872,ERR719655,25.0
1873,ERR719467,24.0
1874,ERR695615,
1875,ERR719003,31.0
1876,ERR719231,26.0
1877,ERR719493,24.0
1878,ERR719800,31.0
1879,ERR720172,21.0
1880,ERR719458,24.0
1881,ERR720186,23.0
1882,ERR719494,24.0
1883,ERR719236,22.0
1884,ERR719838,35.0
1885,ERR719004,31.0
1886,ERR719460,24.0
1887,ERR695612,
1888,ERR719652,25.0
1889,ERR719699,22.0
1890,ERR720181,23.0
1891,ERR720175,21.0
1892,ERR719807,35.0
1893,ERR719209,26.0
1894,ERR719639,25.0
1895,ERR719853,24.0
1896,ERR719898,24.0
1897,ERR719296,23.0
1898,ERR719050,30.0
1899,ERR719262,22.0
1900,ERR719606,23.0
1901,ERR719434,22.0
1902,ERR719068,30.0
1903,ERR719854,24.0
1904,ERR720126,22.0
1905,ERR720119,30.0
1906,ERR719433,22.0
1907,ERR719601,23.0
1908,ERR719265,22.0
1909,ERR719057,30.0
1910,ERR719291,23.0
1911,ERR719608,23.0
1912,ERR720110,30.0
1913,ERR719862,24.0
1914,ERR719896,24.0
1915,ERR719298,23.0
1916,ERR719253,22.0
1917,ERR719061,30.0
1918,ERR719405,22.0
1919,ERR719637,25.0
1920,ERR719095,22.0
1921,ERR719891,24.0
1922,ERR719059,30.0
1923,ERR719865,24.0
1924,ERR720117,30.0
1925,ERR719092,22.0
1926,ERR719630,25.0
1927,ERR719402,22.0
1928,ERR720128,22.0
1929,ERR719066,30.0
1930,ERR719254,22.0
1931,ERR719005,31.0
1932,ERR719839,35.0
1933,ERR719237,22.0
1934,ERR719653,25.0
1935,ERR719461,24.0
1936,ERR695613,
1937,ERR719495,24.0
1938,ERR720174,21.0
1939,ERR719208,26.0
1940,ERR719806,35.0
1941,ERR720180,23.0
1942,ERR719698,22.0
1943,ERR719492,24.0
1944,ERR719466,24.0
1945,ERR695614,
1946,ERR719654,25.0
1947,ERR719230,26.0
1948,ERR719002,29.0
1949,ERR720187,23.0
1950,ERR719801,35.0
1951,ERR720173,21.0
1952,ERR719459,24.0
1953,ERR719696,22.0
1954,ERR719206,26.0
1955,ERR719034,26.0
1956,ERR719808,35.0
1957,ERR719450,22.0
1958,ERR719662,25.0
1959,ERR720145,22.0
1960,ERR719837,35.0
1961,ERR719239,22.0
1962,ERR719665,25.0
1963,ERR719457,22.0
1964,ERR719033,26.0
1965,ERR719201,26.0
1966,ERR719691,29.0
1967,ERR720189,23.0
1968,ERR719830,35.0
1969,ERR719468,24.0
1970,ERR720142,22.0
1971,ERR719864,24.0
1972,ERR719058,30.0
1973,ERR720116,30.0
1974,ERR719890,24.0
1975,ERR719403,22.0
1976,ERR719631,25.0
1977,ERR719255,22.0
1978,ERR718989,29.0
1979,ERR719067,30.0
1980,ERR719093,22.0
1981,ERR719299,23.0
1982,ERR719897,24.0
1983,ERR720111,30.0
1984,ERR719609,23.0
1985,ERR719863,24.0
1986,ERR719094,22.0
1987,ERR719060,30.0
1988,ERR719252,22.0
1989,ERR719636,25.0
1990,ERR719404,22.0
1991,ERR719855,24.0
1992,ERR719069,30.0
1993,ERR720127,22.0
1994,ERR719290,23.0
1995,ERR719600,23.0
1996,ERR720118,30.0
1997,ERR719432,22.0
1998,ERR719056,30.0
1999,ERR719264,22.0
2000,ERR719638,25.0
2001,ERR720120,22.0
2002,ERR719852,24.0
2003,ERR719263,22.0
2004,ERR719051,30.0
2005,ERR719435,22.0
2006,ERR719607,23.0
2007,ERR719297,23.0
2008,ERR719899,24.0
2009,ERR719625,25.0
2010,ERR719417,22.0
2011,ERR719073,22.0
2012,ERR719241,22.0
2013,ERR719087,22.0
2014,ERR719870,24.0
2015,ERR719428,22.0
2016,ERR720102,30.0
2017,ERR719884,24.0
2018,ERR719080,22.0
2019,ERR719246,22.0
2020,ERR719848,24.0
2021,ERR719074,22.0
2022,ERR719410,22.0
2023,ERR719622,25.0
2024,ERR719883,24.0
2025,ERR720105,30.0
2026,ERR719877,24.0
2027,ERR719279,23.0
2028,ERR719284,23.0
2029,ERR719426,22.0
2030,ERR719614,23.0
2031,ERR719270,22.0
2032,ERR719042,30.0
2033,ERR719089,22.0
2034,ERR719841,35.0
2035,ERR718993,29.0
2036,ERR720133,22.0
2037,ERR719419,22.0
2038,ERR719879,24.0
2039,ERR719045,30.0
2040,ERR719277,23.0
2041,ERR719613,23.0
2042,ERR719421,22.0
2043,ERR719283,23.0
2044,ERR720134,22.0
2045,ERR719248,22.0
2046,ERR719846,35.0
2047,ERR718994,29.0
2048,ERR719678,29.0
2049,ERR720160,21.0
2050,ERR719812,35.0
2051,ERR720194,23.0
2052,ERR719223,26.0
2053,ERR719011,31.0
2054,ERR695607,
2055,ERR719475,24.0
2056,ERR719647,25.0
2057,ERR719481,24.0
2058,ERR720193,23.0
2059,ERR719029,26.0
2060,ERR719815,35.0
2061,ERR720167,21.0
2062,ERR719486,24.0
2063,ERR719640,25.0
2064,ERR695600,
2065,ERR719472,24.0
2066,ERR719016,31.0
2067,ERR719224,26.0
2068,ERR720151,21.0
2069,ERR695609,
2070,ERR719649,25.0
2071,ERR719823,35.0
2072,ERR719682,29.0
2073,ERR719020,26.0
2074,ERR719212,26.0
2075,ERR719676,29.0
2076,ERR719444,22.0
2077,ERR719018,31.0
2078,ERR719824,35.0
2079,ERR720156,21.0
2080,ERR719488,24.0
2081,ERR719443,22.0
2082,ERR720169,21.0
2083,ERR719671,29.0
2084,ERR719215,26.0
2085,ERR719027,26.0
2086,ERR719685,29.0
2087,ERR719282,23.0
2088,ERR719044,30.0
2089,ERR719878,24.0
2090,ERR719420,22.0
2091,ERR719612,23.0
2092,ERR720135,22.0
2093,ERR719847,35.0
2094,ERR718995,29.0
2095,ERR719249,22.0
2096,ERR719615,23.0
2097,ERR719427,22.0
2098,ERR719043,30.0
2099,ERR719285,23.0
2100,ERR719840,35.0
2101,ERR718992,29.0
2102,ERR719418,22.0
2103,ERR719088,22.0
2104,ERR719075,22.0
2105,ERR719849,24.0
2106,ERR719247,22.0
2107,ERR719623,25.0
2108,ERR719411,22.0
2109,ERR719081,22.0
2110,ERR720104,30.0
2111,ERR719278,23.0
2112,ERR719876,24.0
2113,ERR719882,24.0
2114,ERR719086,22.0
2115,ERR719416,22.0
2116,ERR719624,25.0
2117,ERR719240,22.0
2118,ERR719072,22.0
2119,ERR719885,24.0
2120,ERR719871,24.0
2121,ERR719429,22.0
2122,ERR720103,30.0
2123,ERR719489,24.0
2124,ERR719825,35.0
2125,ERR719019,26.0
2126,ERR720157,21.0
2127,ERR719684,29.0
2128,ERR719670,25.0
2129,ERR719442,22.0
2130,ERR720168,21.0
2131,ERR719026,26.0
2132,ERR719214,26.0
2133,ERR719648,25.0
2134,ERR720150,21.0
2135,ERR695608,
2136,ERR719822,35.0
2137,ERR719213,26.0
2138,ERR719021,26.0
2139,ERR719445,22.0
2140,ERR719677,29.0
2141,ERR719683,29.0
2142,ERR719814,35.0
2143,ERR719028,26.0
2144,ERR720166,21.0
2145,ERR720192,23.0
2146,ERR695601,
2147,ERR720159,21.0
2148,ERR719473,24.0
2149,ERR719641,25.0
2150,ERR719225,26.0
2151,ERR719017,31.0
2152,ERR719487,24.0
2153,ERR720195,23.0
2154,ERR720161,21.0
2155,ERR719679,29.0
2156,ERR719813,35.0
2157,ERR719480,24.0
2158,ERR719010,31.0
2159,ERR719222,26.0
2160,ERR719646,25.0
2161,ERR695606,
2162,ERR719474,24.0
2163,ERR719734,22.0
2164,ERR719506,24.0
2165,ERR719162,26.0
2166,ERR719350,21.0
2167,ERR719196,26.0
2168,ERR719961,31.0
2169,ERR719539,26.0
2170,ERR720013,32.0
2171,ERR720221,25.0
2172,ERR719995,32.0
2173,ERR719191,26.0
2174,ERR719357,21.0
2175,ERR719165,26.0
2176,ERR719959,31.0
2177,ERR719501,24.0
2178,ERR719733,22.0
2179,ERR720219,25.0
2180,ERR719992,32.0
2181,ERR720226,25.0
2182,ERR720014,32.0
2183,ERR719966,31.0
2184,ERR719368,21.0
2185,ERR719395,21.0
2186,ERR719537,26.0
2187,ERR719705,22.0
2188,ERR719361,21.0
2189,ERR719153,26.0
2190,ERR719198,26.0
2191,ERR719950,31.0
2192,ERR720210,25.0
2193,ERR720022,32.0
2194,ERR719508,24.0
2195,ERR719154,26.0
2196,ERR719968,31.0
2197,ERR719366,21.0
2198,ERR720228,25.0
2199,ERR719702,22.0
2200,ERR719530,26.0
2201,ERR719392,21.0
2202,ERR720025,32.0
2203,ERR720217,25.0
2204,ERR719359,21.0
2205,ERR719957,31.0
2206,ERR719769,31.0
2207,ERR720071,26.0
2208,ERR719903,23.0
2209,ERR720085,30.0
2210,ERR719332,23.0
2211,ERR719100,21.0
2212,ERR719564,23.0
2213,ERR719756,31.0
2214,ERR719590,23.0
2215,ERR720082,30.0
2216,ERR719904,23.0
2217,ERR719138,23.0
2218,ERR719597,23.0
2219,ERR719751,31.0
2220,ERR720049,26.0
2221,ERR719563,23.0
2222,ERR719107,21.0
2223,ERR719335,23.0
2224,ERR720040,32.0
2225,ERR719758,31.0
2226,ERR719932,23.0
2227,ERR719793,31.0
2228,SRR2175772,
2229,ERR719131,23.0
2230,ERR719303,23.0
2231,ERR719767,31.0
2232,ERR719555,23.0
2233,ERR719935,23.0
2234,ERR719109,21.0
2235,ERR720047,26.0
2236,ERR719599,23.0
2237,ERR719552,26.0
2238,ERR720078,30.0
2239,ERR719760,31.0
2240,ERR719304,23.0
2241,ERR719136,23.0
2242,ERR719794,31.0
2243,ERR719393,21.0
2244,ERR719367,21.0
2245,ERR719969,31.0
2246,ERR719155,26.0
2247,ERR719531,26.0
2248,ERR720229,25.0
2249,ERR719703,22.0
2250,ERR720216,25.0
2251,ERR720024,32.0
2252,ERR719956,31.0
2253,ERR719358,21.0
2254,ERR719704,22.0
2255,ERR719536,26.0
2256,ERR719152,26.0
2257,ERR719360,21.0
2258,ERR719394,21.0
2259,ERR719951,31.0
2260,ERR720023,32.0
2261,ERR719509,24.0
2262,ERR720211,25.0
2263,ERR719199,26.0
2264,ERR719958,31.0
2265,ERR719164,26.0
2266,ERR719356,21.0
2267,ERR719732,22.0
2268,ERR720218,25.0
2269,ERR719500,24.0
2270,ERR719190,26.0
2271,ERR720015,32.0
2272,ERR720227,25.0
2273,ERR719369,21.0
2274,ERR719967,31.0
2275,ERR719993,32.0
2276,ERR719197,26.0
2277,ERR719507,24.0
2278,ERR719735,22.0
2279,ERR719351,21.0
2280,ERR719163,26.0
2281,ERR719994,32.0
2282,ERR719960,31.0
2283,ERR720220,25.0
2284,ERR719538,26.0
2285,ERR720012,32.0
2286,ERR719598,23.0
2287,ERR719108,21.0
2288,ERR719934,23.0
2289,ERR720046,26.0
2290,ERR719795,31.0
2291,ERR719761,31.0
2292,ERR719553,26.0
2293,ERR720079,30.0
2294,ERR719137,23.0
2295,ERR719305,23.0
2296,ERR719759,31.0
2297,ERR720041,32.0
2298,ERR719933,23.0
2299,ERR719302,23.0
2300,ERR719130,23.0
2301,ERR719554,23.0
2302,ERR719766,31.0
2303,ERR719792,31.0
2304,ERR719139,23.0
2305,ERR719905,23.0
2306,ERR720077,30.0
2307,ERR720083,30.0
2308,ERR720048,26.0
2309,ERR719562,23.0
2310,ERR719750,31.0
2311,ERR719334,23.0
2312,ERR719106,21.0
2313,ERR719596,23.0
2314,ERR720084,30.0
2315,ERR720070,26.0
2316,ERR719768,31.0
2317,ERR719902,23.0
2318,ERR719591,23.0
2319,ERR719101,21.0
2320,ERR719333,23.0
2321,ERR719757,31.0
2322,ERR719565,23.0
2323,SRR961806,4.5
2324,SRR961730,0.7
2325,SRR961722,0.35
2326,SRR961787,4.5
2327,SRR961741,16.5
2328,SRR961689,8.5
2329,SRR961808,6.5
2330,SRR961707,1.5
2331,SRR961819,7.5
2332,SRR961801,4.5
2333,SRR961740,16.5
2334,SRR961840,0.35
2335,SRR961771,8.5
2336,SRR961691,8.5
2337,SRR961837,0.35
2338,SRR961820,7.5
2339,SRR961736,11.0
2340,SRR961835,0.9
2341,SRR961761,2.5
2342,SRR961791,5.5
2343,SRR961762,2.5
2344,SRR961743,16.5
2345,SRR961799,4.5
2346,SRR961827,0.1
2347,SRR961825,0.1
2348,SRR961693,8.5
2349,SRR961786,4.5
2350,SRR961841,5.5
2351,SRR961718,0.35
2352,SRR961848,5.5
2353,SRR961735,11.0
2354,SRR961839,0.35
2355,SRR961723,0.35
2356,SRR961805,4.5
2357,SRR961790,5.5
2358,SRR961813,6.5
2359,SRR961834,0.9
2360,SRR961812,6.5
2361,SRR961773,8.5
2362,SRR961704,1.5
2363,SRR961721,0.35
2364,SRR961828,0.9
2365,SRR961815,6.5
2366,SRR961830,0.9
2367,SRR961766,16.5
2368,SRR961844,5.5
2369,SRR961702,1.5
2370,SRR961747,0.1
2371,SRR961712,2.5
2372,SRR961810,6.5
2373,SRR961772,8.5
2374,SRR961777,8.5
2375,SRR961750,0.1
2376,SRR961703,1.5
2377,SRR961803,4.5
2378,SRR961764,2.5
2379,SRR961765,2.5
2380,SRR961709,2.5
2381,SRR961733,11.0
2382,SRR961831,0.9
2383,SRR961748,0.1
2384,SRR961694,8.5
2385,SRR961729,0.7
2386,SRR961698,8.5
2387,SRR961728,0.7
2388,SRR961798,4.5
2389,SRR961746,0.1
2390,SRR961824,0.1
2391,SRR961720,0.35
2392,SRR961817,6.5
2393,SRR961838,0.35
2394,SRR961699,8.5
2395,SRR961763,2.5
2396,SRR961829,0.9
2397,SRR961737,11.0
2398,SRR961706,1.5
2399,SRR961857,0.7
2400,SRR961739,11.0
2401,SRR961760,2.5
2402,SRR961700,8.5
2403,SRR961759,2.5
2404,SRR961708,2.5
2405,SRR961710,2.5
2406,SRR961692,8.5
2407,SRR961851,5.5
2408,SRR961711,2.5
2409,SRR961717,2.5
2410,SRR961690,8.5
2411,SRR961846,5.5
2412,SRR961732,0.7
2413,SRR961853,0.7
2414,SRR961849,5.5
2415,SRR961701,1.5
2416,SRR961745,16.5
2417,SRR961782,4.5
2418,SRR961789,4.5
2419,SRR961767,16.5
2420,SRR961724,0.35
2421,SRR961727,0.7
2422,SRR961742,16.5
2423,SRR961716,2.5
2424,SRR961843,5.5
2425,SRR961852,0.7
2426,SRR961774,8.5
2427,SRR961714,2.5
2428,SRR961779,8.5
2429,SRR961755,0.1
2430,SRR961816,6.5
2431,SRR961696,8.5
2432,SRR961823,0.1
2433,SRR961758,2.5
2434,SRR961809,6.5
2435,SRR961784,4.5
2436,SRR961793,5.5
2437,SRR961833,0.9
2438,SRR961802,4.5
2439,SRR961775,8.5
2440,SRR961804,4.5
2441,SRR961800,4.5
